,product_ndc,generic_name,labeler_name,dea_schedule,brand_name,active_ingredients,finished,packaging,listing_expiration_date,openfda,marketing_category,dosage_form,spl_id,product_type,route,marketing_start_date,product_id,application_number,brand_name_base,pharm_class,marketing_end_date,brand_name_suffix,label_code,prod_code,ndc
1380,0409-1304,HYDROMORPHONE HYDROCHLORIDE,"Hospira, Inc.",CII,Hydromorphone Hydrochloride,"[{'strength': '4 mg/mL', 'name': 'HYDROMORPHONE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20111201', 'package_ndc': '0409-1304-31', 'description': '10 CARTRIDGE in 1 CARTON (0409-1304-31)  > 1 mL in 1 CARTRIDGE (0409-1304-03)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['e9c9ef18-7dfc-4322-b2fc-29b934c30f8b'], 'manufacturer_name': ['Hospira, Inc.'], 'unii': ['L960UP2KRW']}",NDA,"INJECTION, SOLUTION",d3c4e343-c161-4ad7-9f6d-c49c6e4e9349,HUMAN PRESCRIPTION DRUG,INTRAMUSCULAR,20111201,0409-1304_d3c4e343-c161-4ad7-9f6d-c49c6e4e9349,NDA200403,Hydromorphone Hydrochloride,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,00409,1304,004091304
1381,0409-1283,HYDROMORPHONE HYDROCHLORIDE,"Hospira, Inc.",CII,Hydromorphone Hydrochloride,"[{'strength': '1 mg/mL', 'name': 'HYDROMORPHONE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20111201', 'package_ndc': '0409-1283-05', 'description': '10 SYRINGE in 1 CARTON (0409-1283-05)  > .5 mL in 1 SYRINGE (0409-1283-04)', 'sample': False}, {'marketing_start_date': '20111201', 'package_ndc': '0409-1283-31', 'description': '10 CARTRIDGE in 1 CARTON (0409-1283-31)  > 1 mL in 1 CARTRIDGE (0409-1283-03)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['e9c9ef18-7dfc-4322-b2fc-29b934c30f8b'], 'manufacturer_name': ['Hospira, Inc.'], 'unii': ['L960UP2KRW']}",NDA,"INJECTION, SOLUTION",d3c4e343-c161-4ad7-9f6d-c49c6e4e9349,HUMAN PRESCRIPTION DRUG,INTRAMUSCULAR,20111201,0409-1283_d3c4e343-c161-4ad7-9f6d-c49c6e4e9349,NDA200403,Hydromorphone Hydrochloride,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,00409,1283,004091283
1382,0409-1312,HYDROMORPHONE HYDROCHLORIDE,"Hospira, Inc.",CII,Hydromorphone Hydrochloride,"[{'strength': '2 mg/mL', 'name': 'HYDROMORPHONE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20111201', 'package_ndc': '0409-1312-30', 'description': '10 CARTRIDGE in 1 CARTON (0409-1312-30)  > 1 mL in 1 CARTRIDGE (0409-1312-03)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['e9c9ef18-7dfc-4322-b2fc-29b934c30f8b'], 'manufacturer_name': ['Hospira, Inc.'], 'unii': ['L960UP2KRW']}",NDA,"INJECTION, SOLUTION",d3c4e343-c161-4ad7-9f6d-c49c6e4e9349,HUMAN PRESCRIPTION DRUG,INTRAMUSCULAR,20111201,0409-1312_d3c4e343-c161-4ad7-9f6d-c49c6e4e9349,NDA200403,Hydromorphone Hydrochloride,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,00409,1312,004091312
1383,72189-094,OXYCODONE HYDROCHLORIDE,DIRECT RX,CII,OXYCODONE HYDROCHLORIDE,"[{'strength': '10 mg/1', 'name': 'OXYCODONE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20200615', 'package_ndc': '72189-094-30', 'description': '30 TABLET in 1 BOTTLE (72189-094-30)', 'sample': False}, {'marketing_start_date': '20200615', 'package_ndc': '72189-094-60', 'description': '60 TABLET in 1 BOTTLE (72189-094-60)', 'sample': False}, {'marketing_start_date': '20200615', 'package_ndc': '72189-094-90', 'description': '90 TABLET in 1 BOTTLE (72189-094-90)', 'sample': False}]",20211231,"{'spl_set_id': ['a8206207-ad09-83df-e053-2995a90a78b7'], 'manufacturer_name': ['DIRECT RX'], 'unii': ['C1ENJ2TE6C']}",ANDA,TABLET,a821609b-203a-0cac-e053-2995a90a2e78,HUMAN PRESCRIPTION DRUG,ORAL,20200615,72189-094_a821609b-203a-0cac-e053-2995a90a2e78,ANDA091393,OXYCODONE HYDROCHLORIDE,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,72189,0094,721890094
1384,72189-095,OXYCODONE HYDROCHLORIDE,DIRECT RX,CII,OXYCODONE HYDROCHLORIDE,"[{'strength': '5 mg/1', 'name': 'OXYCODONE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20200615', 'package_ndc': '72189-095-30', 'description': '30 TABLET in 1 BOTTLE (72189-095-30)', 'sample': False}, {'marketing_start_date': '20200615', 'package_ndc': '72189-095-60', 'description': '60 TABLET in 1 BOTTLE (72189-095-60)', 'sample': False}, {'marketing_start_date': '20200615', 'package_ndc': '72189-095-90', 'description': '90 TABLET in 1 BOTTLE (72189-095-90)', 'sample': False}]",20211231,"{'spl_set_id': ['a8206207-ad09-83df-e053-2995a90a78b7'], 'manufacturer_name': ['DIRECT RX'], 'unii': ['C1ENJ2TE6C']}",ANDA,TABLET,a821609b-203a-0cac-e053-2995a90a2e78,HUMAN PRESCRIPTION DRUG,ORAL,20200615,72189-095_a821609b-203a-0cac-e053-2995a90a2e78,ANDA204021,OXYCODONE HYDROCHLORIDE,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,72189,0095,721890095
1385,0409-1463,NALBUPHINE HYDROCHLORIDE,"Hospira, Inc.",,Nalbuphine Hydrochloride,"[{'strength': '10 mg/mL', 'name': 'NALBUPHINE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20080627', 'package_ndc': '0409-1463-49', 'description': '10 AMPULE in 1 TRAY (0409-1463-49)  > 1 mL in 1 AMPULE (0409-1463-69)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['a99fe500-f52b-483c-807c-178f1a78a02b'], 'manufacturer_name': ['Hospira, Inc.'], 'rxcui': ['1866543'], 'unii': ['ZU4275277R']}",ANDA,"INJECTION, SOLUTION",da0e4701-a334-484f-8ccc-8f0b1cb58451,HUMAN PRESCRIPTION DRUG,INTRAMUSCULAR,20080627,0409-1463_da0e4701-a334-484f-8ccc-8f0b1cb58451,ANDA070914,Nalbuphine Hydrochloride,"['Competitive Opioid Antagonists [MoA]', 'Opioid Agonist/Antagonist [EPC]', 'Partial Opioid Agonists [MoA]']",,,00409,1463,004091463
1387,0409-1464,NALBUPHINE HYDROCHLORIDE,"Hospira, Inc.",,Nalbuphine Hydrochloride,"[{'strength': '10 mg/mL', 'name': 'NALBUPHINE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20050719', 'package_ndc': '0409-1464-01', 'description': '25 CARTON in 1 CASE (0409-1464-01)  > 1 VIAL, MULTI-DOSE in 1 CARTON (0409-1464-61)  > 10 mL in 1 VIAL, MULTI-DOSE', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['6025e8d4-5083-4c3a-58a0-050e7b0b6150'], 'manufacturer_name': ['Hospira, Inc.'], 'rxcui': ['904415', '904440', '1866543', '1866551'], 'unii': ['ZU4275277R']}",ANDA,"INJECTION, SOLUTION",703522d3-d2be-477d-98fc-c3ef719b1f10,HUMAN PRESCRIPTION DRUG,INTRAMUSCULAR,20050719,0409-1464_703522d3-d2be-477d-98fc-c3ef719b1f10,ANDA070915,Nalbuphine Hydrochloride,"['Competitive Opioid Antagonists [MoA]', 'Opioid Agonist/Antagonist [EPC]', 'Partial Opioid Agonists [MoA]']",,,00409,1464,004091464
1388,0409-1465,NALBUPHINE HYDROCHLORIDE,"Hospira, Inc.",,Nalbuphine Hydrochloride,"[{'strength': '20 mg/mL', 'name': 'NALBUPHINE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20041231', 'package_ndc': '0409-1465-01', 'description': '10 AMPULE in 1 TRAY (0409-1465-01)  > 1 mL in 1 AMPULE (0409-1465-71)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['6025e8d4-5083-4c3a-58a0-050e7b0b6150'], 'manufacturer_name': ['Hospira, Inc.'], 'rxcui': ['904415', '904440', '1866543', '1866551'], 'unii': ['ZU4275277R']}",ANDA,"INJECTION, SOLUTION",703522d3-d2be-477d-98fc-c3ef719b1f10,HUMAN PRESCRIPTION DRUG,INTRAMUSCULAR,20041231,0409-1465_703522d3-d2be-477d-98fc-c3ef719b1f10,ANDA070916,Nalbuphine Hydrochloride,"['Competitive Opioid Antagonists [MoA]', 'Opioid Agonist/Antagonist [EPC]', 'Partial Opioid Agonists [MoA]']",,,00409,1465,004091465
1389,0409-1467,NALBUPHINE HYDROCHLORIDE,"Hospira, Inc.",,Nalbuphine Hydrochloride,"[{'strength': '20 mg/mL', 'name': 'NALBUPHINE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20050516', 'package_ndc': '0409-1467-01', 'description': '25 CARTON in 1 CASE (0409-1467-01)  > 1 VIAL, MULTI-DOSE in 1 CARTON (0409-1467-61)  > 10 mL in 1 VIAL, MULTI-DOSE', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['6025e8d4-5083-4c3a-58a0-050e7b0b6150'], 'manufacturer_name': ['Hospira, Inc.'], 'rxcui': ['904415', '904440', '1866543', '1866551'], 'unii': ['ZU4275277R']}",ANDA,"INJECTION, SOLUTION",703522d3-d2be-477d-98fc-c3ef719b1f10,HUMAN PRESCRIPTION DRUG,INTRAMUSCULAR,20050516,0409-1467_703522d3-d2be-477d-98fc-c3ef719b1f10,ANDA070918,Nalbuphine Hydrochloride,"['Competitive Opioid Antagonists [MoA]', 'Opioid Agonist/Antagonist [EPC]', 'Partial Opioid Agonists [MoA]']",,,00409,1467,004091467
1390,0409-2012,Buprenorphine Hydrochloride,"Hospira, Inc.",CIII,Buprenorphine Hydrochloride,"[{'strength': '.3 mg/mL', 'name': 'BUPRENORPHINE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20050614', 'package_ndc': '0409-2012-32', 'description': '10 CARTRIDGE in 1 CARTON (0409-2012-32)  > 1 mL in 1 CARTRIDGE (0409-2012-03)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['23aa1bb3-cecf-4e62-29bb-48488bb66fc3'], 'manufacturer_name': ['Hospira, Inc.'], 'rxcui': ['1655032'], 'unii': ['56W8MW3EN1']}",ANDA,"INJECTION, SOLUTION",e809fbbe-8e81-4144-9095-509e440609e5,HUMAN PRESCRIPTION DRUG,INTRAMUSCULAR,20050614,0409-2012_e809fbbe-8e81-4144-9095-509e440609e5,ANDA074137,Buprenorphine Hydrochloride,"['Partial Opioid Agonists [MoA]', 'Partial Opioid Agonist [EPC]']",,,00409,2012,004092012
1391,0409-1623,Butorphanol Tartrate,"Hospira, Inc.",CIV,Butorphanol Tartrate,"[{'strength': '1 mg/mL', 'name': 'BUTORPHANOL TARTRATE'}]",True,"[{'marketing_start_date': '20050923', 'package_ndc': '0409-1623-01', 'description': '10 VIAL, SINGLE-DOSE in 1 CARTON (0409-1623-01)  > 1 mL in 1 VIAL, SINGLE-DOSE (0409-1623-21)', 'sample': False}]",20201231,"{'is_original_packager': [True], 'spl_set_id': ['9822ca3f-aee2-46e5-8a96-495400e65d10'], 'manufacturer_name': ['Hospira, Inc.'], 'rxcui': ['886627', '1728351', '1728355'], 'unii': ['2L7I72RUHN']}",ANDA,"INJECTION, SOLUTION",695b7874-f6f9-4a28-8d0d-4d91f9ad3bd4,HUMAN PRESCRIPTION DRUG,INTRAMUSCULAR,20050923,0409-1623_695b7874-f6f9-4a28-8d0d-4d91f9ad3bd4,ANDA074626,Butorphanol Tartrate,"['Competitive Opioid Antagonists [MoA]', 'Opioid Agonist/Antagonist [EPC]', 'Partial Opioid Agonists [MoA]']",,,00409,1623,004091623
1392,72245-193,oxycodone and acetaminophen,Forte Bio-Pharma LLC,CII,Nalocet,"[{'strength': '2.5 mg/1', 'name': 'OXYCODONE HYDROCHLORIDE'}, {'strength': '300 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20180523', 'package_ndc': '72245-193-03', 'description': '30 TABLET in 1 BOTTLE, PLASTIC (72245-193-03)', 'sample': False}, {'marketing_start_date': '20180523', 'package_ndc': '72245-193-10', 'description': '100 TABLET in 1 BOTTLE, PLASTIC (72245-193-10)', 'sample': False}]",20201231,"{'is_original_packager': [True], 'spl_set_id': ['f5f7dfca-a5c7-4445-8a5e-9ec62f33f5be'], 'upc': ['0372245193107'], 'manufacturer_name': ['Forte Bio-Pharma LLC'], 'rxcui': ['1037259', '2045500'], 'unii': ['C1ENJ2TE6C', '362O9ITL9D']}",ANDA,TABLET,7ba5b89a-5035-264e-e053-2991aa0ad5bf,HUMAN PRESCRIPTION DRUG,ORAL,20180523,72245-193_7ba5b89a-5035-264e-e053-2991aa0ad5bf,ANDA040608,Nalocet,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,72245,0193,722450193
1393,72245-648,oxycodone hydrochloride and acetaminophen,Forte Bio-Pharma LLC,CII,Prolate,"[{'strength': '10 mg/5mL', 'name': 'OXYCODONE HYDROCHLORIDE'}, {'strength': '300 mg/5mL', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20200301', 'package_ndc': '72245-648-12', 'description': '120 mL in 1 BOTTLE, PLASTIC (72245-648-12)', 'sample': False}, {'marketing_start_date': '20200301', 'package_ndc': '72245-648-50', 'description': '500 mL in 1 BOTTLE, PLASTIC (72245-648-50)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['9d75ad3b-bc9b-0c22-e053-2a95a90ac71e'], 'upc': ['0372245648126'], 'manufacturer_name': ['Forte Bio-Pharma LLC'], 'rxcui': ['2105822', '2281851'], 'unii': ['C1ENJ2TE6C', '362O9ITL9D']}",ANDA,SOLUTION,a59cbfd8-2014-808e-e053-2a95a90a4a15,HUMAN PRESCRIPTION DRUG,ORAL,20200301,72245-648_a59cbfd8-2014-808e-e053-2a95a90a4a15,ANDA202142,Prolate,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,72245,0648,722450648
1394,72245-681,oxycodone and acetaminophen,Forte Bio-Pharma LLC,CII,Prolate,"[{'strength': '5 mg/1', 'name': 'OXYCODONE HYDROCHLORIDE'}, {'strength': '300 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20200217', 'package_ndc': '72245-681-03', 'description': '30 TABLET in 1 BOTTLE, PLASTIC (72245-681-03)', 'sample': False}, {'marketing_start_date': '20200217', 'package_ndc': '72245-681-10', 'description': '100 TABLET in 1 BOTTLE, PLASTIC (72245-681-10)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['9cbbfa94-37b9-9652-e053-2995a90a736b'], 'upc': ['0372245681109', '0372245682106', '0372245683103'], 'manufacturer_name': ['Forte Bio-Pharma LLC'], 'rxcui': ['1014599', '1014615', '1014632', '2279510', '2279512', '2279514'], 'unii': ['362O9ITL9D', 'C1ENJ2TE6C']}",ANDA,TABLET,9fa8d424-1e99-0d9a-e053-2995a90a0bc4,HUMAN PRESCRIPTION DRUG,ORAL,20200217,72245-681_9fa8d424-1e99-0d9a-e053-2995a90a0bc4,ANDA040608,Prolate,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,72245,0681,722450681
1395,72245-682,oxycodone and acetaminophen,Forte Bio-Pharma LLC,CII,Prolate,"[{'strength': '7.5 mg/1', 'name': 'OXYCODONE HYDROCHLORIDE'}, {'strength': '300 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20200217', 'package_ndc': '72245-682-03', 'description': '30 TABLET in 1 BOTTLE, PLASTIC (72245-682-03)', 'sample': False}, {'marketing_start_date': '20200217', 'package_ndc': '72245-682-10', 'description': '100 TABLET in 1 BOTTLE, PLASTIC (72245-682-10)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['9cbbfa94-37b9-9652-e053-2995a90a736b'], 'upc': ['0372245681109', '0372245682106', '0372245683103'], 'manufacturer_name': ['Forte Bio-Pharma LLC'], 'rxcui': ['1014599', '1014615', '1014632', '2279510', '2279512', '2279514'], 'unii': ['362O9ITL9D', 'C1ENJ2TE6C']}",ANDA,TABLET,9fa8d424-1e99-0d9a-e053-2995a90a0bc4,HUMAN PRESCRIPTION DRUG,ORAL,20200217,72245-682_9fa8d424-1e99-0d9a-e053-2995a90a0bc4,ANDA040608,Prolate,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,72245,0682,722450682
1396,72245-683,oxycodone and acetaminophen,Forte Bio-Pharma LLC,CII,Prolate,"[{'strength': '10 mg/1', 'name': 'OXYCODONE HYDROCHLORIDE'}, {'strength': '300 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20200217', 'package_ndc': '72245-683-03', 'description': '30 TABLET in 1 BOTTLE, PLASTIC (72245-683-03)', 'sample': False}, {'marketing_start_date': '20200217', 'package_ndc': '72245-683-10', 'description': '100 TABLET in 1 BOTTLE, PLASTIC (72245-683-10)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['9cbbfa94-37b9-9652-e053-2995a90a736b'], 'upc': ['0372245681109', '0372245682106', '0372245683103'], 'manufacturer_name': ['Forte Bio-Pharma LLC'], 'rxcui': ['1014599', '1014615', '1014632', '2279510', '2279512', '2279514'], 'unii': ['362O9ITL9D', 'C1ENJ2TE6C']}",ANDA,TABLET,9fa8d424-1e99-0d9a-e053-2995a90a0bc4,HUMAN PRESCRIPTION DRUG,ORAL,20200217,72245-683_9fa8d424-1e99-0d9a-e053-2995a90a0bc4,ANDA040608,Prolate,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,72245,0683,722450683
1397,0409-1626,butorphanol tartrate,"Hospira, Inc.",CIV,BUTORPHANOL TARTRATE,"[{'strength': '2 mg/mL', 'name': 'BUTORPHANOL TARTRATE'}]",True,"[{'marketing_start_date': '20160211', 'package_ndc': '0409-1626-10', 'description': '10 VIAL, SINGLE-DOSE in 1 CARTON (0409-1626-10)  > 1 mL in 1 VIAL, SINGLE-DOSE (0409-1626-09)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['9e99d208-392d-4d35-89c8-0f2eaedda2b8'], 'manufacturer_name': ['Hospira, Inc.'], 'rxcui': ['1728351'], 'unii': ['2L7I72RUHN']}",ANDA,"INJECTION, SOLUTION",475a3c9b-6ae3-4dd4-a8d6-44b292d7017c,HUMAN PRESCRIPTION DRUG,INTRAMUSCULAR,20160211,0409-1626_475a3c9b-6ae3-4dd4-a8d6-44b292d7017c,ANDA074626,BUTORPHANOL TARTRATE,"['Competitive Opioid Antagonists [MoA]', 'Opioid Agonist/Antagonist [EPC]', 'Partial Opioid Agonists [MoA]']",,,00409,1626,004091626
1399,0054-0709,METHADONE HYDROCHLORIDE,Hikma Pharmaceuticals USA Inc.,CII,METHADONE HYDROCHLORIDE,"[{'strength': '5 mg/1', 'name': 'METHADONE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '19830308', 'package_ndc': '0054-0709-20', 'description': '1 BLISTER PACK in 1 CARTON (0054-0709-20)  > 100 TABLET in 1 BLISTER PACK', 'sample': False}, {'marketing_start_date': '19830308', 'package_ndc': '0054-0709-25', 'description': '100 TABLET in 1 BOTTLE, PLASTIC (0054-0709-25)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['50f14803-78c0-4d19-8b5d-9a9c17582ac1'], 'upc': ['0300540709259', '0300540710255'], 'manufacturer_name': ['Hikma Pharmaceuticals USA Inc.'], 'unii': ['229809935B']}",ANDA,TABLET,50f14803-78c0-4d19-8b5d-9a9c17582ac1,HUMAN PRESCRIPTION DRUG,ORAL,19830308,0054-0709_50f14803-78c0-4d19-8b5d-9a9c17582ac1,ANDA088108,METHADONE HYDROCHLORIDE,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,00054,0709,000540709
1400,0054-0710,METHADONE HYDROCHLORIDE,Hikma Pharmaceuticals USA Inc.,CII,METHADONE HYDROCHLORIDE,"[{'strength': '10 mg/1', 'name': 'METHADONE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '19830308', 'package_ndc': '0054-0710-20', 'description': '1 BLISTER PACK in 1 CARTON (0054-0710-20)  > 100 TABLET in 1 BLISTER PACK', 'sample': False}, {'marketing_start_date': '19830308', 'package_ndc': '0054-0710-25', 'description': '100 TABLET in 1 BOTTLE, PLASTIC (0054-0710-25)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['50f14803-78c0-4d19-8b5d-9a9c17582ac1'], 'upc': ['0300540709259', '0300540710255'], 'manufacturer_name': ['Hikma Pharmaceuticals USA Inc.'], 'unii': ['229809935B']}",ANDA,TABLET,50f14803-78c0-4d19-8b5d-9a9c17582ac1,HUMAN PRESCRIPTION DRUG,ORAL,19830308,0054-0710_50f14803-78c0-4d19-8b5d-9a9c17582ac1,ANDA088109,METHADONE HYDROCHLORIDE,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,00054,0710,000540710
1401,0409-1782,NALOXONE HYDROCHLORIDE,"Hospira, Inc.",,Naloxone Hydrochloride,"[{'strength': '.4 mg/mL', 'name': 'NALOXONE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20050923', 'package_ndc': '0409-1782-69', 'description': '10 CARTRIDGE in 1 BOX (0409-1782-69)  > 1 mL in 1 CARTRIDGE (0409-1782-03)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['b598c237-032d-4bb5-0e92-50eabd863dac'], 'manufacturer_name': ['Hospira, Inc.'], 'unii': ['F850569PQR']}",ANDA,"INJECTION, SOLUTION",5ac302c7-4e5c-4a38-93ea-4fab202b84ee,HUMAN PRESCRIPTION DRUG,INTRAMUSCULAR,20050923,0409-1782_5ac302c7-4e5c-4a38-93ea-4fab202b84ee,ANDA070172,Naloxone Hydrochloride,"['Opioid Antagonist [EPC]', 'Opioid Antagonists [MoA]']",,,00409,1782,004091782
1402,0409-1892,MORPHINE SULFATE,"Hospira, Inc.",CII,Morphine Sulfate,"[{'strength': '8 mg/mL', 'name': 'MORPHINE SULFATE'}]",True,"[{'marketing_start_date': '20120924', 'package_ndc': '0409-1892-01', 'description': '10 CARTRIDGE in 1 CARTON (0409-1892-01)  > 1 mL in 1 CARTRIDGE (0409-1892-03)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['be420e8b-bcb0-49b5-bb4d-1df8b9959809'], 'manufacturer_name': ['Hospira, Inc.'], 'rxcui': ['894912', '894914', '998212', '998213', '1729197', '1731995', '1732003', '1732014'], 'unii': ['X3P646A2J0']}",NDA,"INJECTION, SOLUTION",bf0d5ff6-5e05-45e6-ac0b-c4257f9fdcaa,HUMAN PRESCRIPTION DRUG,INTRAMUSCULAR,20120924,0409-1892_bf0d5ff6-5e05-45e6-ac0b-c4257f9fdcaa,NDA202515,Morphine Sulfate,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,00409,1892,004091892
1403,0409-1890,MORPHINE SULFATE,"Hospira, Inc.",CII,Morphine Sulfate,"[{'strength': '2 mg/mL', 'name': 'MORPHINE SULFATE'}]",True,"[{'marketing_start_date': '20120823', 'package_ndc': '0409-1890-01', 'description': '10 CARTRIDGE in 1 CARTON (0409-1890-01)  > 1 mL in 1 CARTRIDGE (0409-1890-03)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['be420e8b-bcb0-49b5-bb4d-1df8b9959809'], 'manufacturer_name': ['Hospira, Inc.'], 'rxcui': ['894912', '894914', '998212', '998213', '1729197', '1731995', '1732003', '1732014'], 'unii': ['X3P646A2J0']}",NDA,"INJECTION, SOLUTION",bf0d5ff6-5e05-45e6-ac0b-c4257f9fdcaa,HUMAN PRESCRIPTION DRUG,INTRAMUSCULAR,20120823,0409-1890_bf0d5ff6-5e05-45e6-ac0b-c4257f9fdcaa,NDA202515,Morphine Sulfate,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,00409,1890,004091890
1404,0409-1891,MORPHINE SULFATE,"Hospira, Inc.",CII,Morphine Sulfate,"[{'strength': '4 mg/mL', 'name': 'MORPHINE SULFATE'}]",True,"[{'marketing_start_date': '20120807', 'package_ndc': '0409-1891-01', 'description': '10 CARTRIDGE in 1 CARTON (0409-1891-01)  > 1 mL in 1 CARTRIDGE (0409-1891-03)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['be420e8b-bcb0-49b5-bb4d-1df8b9959809'], 'manufacturer_name': ['Hospira, Inc.'], 'rxcui': ['894912', '894914', '998212', '998213', '1729197', '1731995', '1732003', '1732014'], 'unii': ['X3P646A2J0']}",NDA,"INJECTION, SOLUTION",bf0d5ff6-5e05-45e6-ac0b-c4257f9fdcaa,HUMAN PRESCRIPTION DRUG,INTRAMUSCULAR,20120807,0409-1891_bf0d5ff6-5e05-45e6-ac0b-c4257f9fdcaa,NDA202515,Morphine Sulfate,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,00409,1891,004091891
1405,0409-1893,MORPHINE SULFATE,"Hospira, Inc.",CII,Morphine Sulfate,"[{'strength': '10 mg/mL', 'name': 'MORPHINE SULFATE'}]",True,"[{'marketing_start_date': '20120820', 'package_ndc': '0409-1893-01', 'description': '10 CARTRIDGE in 1 CARTON (0409-1893-01)  > 1 mL in 1 CARTRIDGE (0409-1893-03)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['be420e8b-bcb0-49b5-bb4d-1df8b9959809'], 'manufacturer_name': ['Hospira, Inc.'], 'rxcui': ['894912', '894914', '998212', '998213', '1729197', '1731995', '1732003', '1732014'], 'unii': ['X3P646A2J0']}",NDA,"INJECTION, SOLUTION",bf0d5ff6-5e05-45e6-ac0b-c4257f9fdcaa,HUMAN PRESCRIPTION DRUG,INTRAMUSCULAR,20120820,0409-1893_bf0d5ff6-5e05-45e6-ac0b-c4257f9fdcaa,NDA202515,Morphine Sulfate,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,00409,1893,004091893
1406,0409-2266,Alfentanil Hydrochloride,"Hospira, Inc.",CII,Alfentanil Hydrochloride,"[{'strength': '500 ug/mL', 'name': 'ALFENTANIL HYDROCHLORIDE'}]",True,"[{'marketing_end_date': '20210501', 'marketing_start_date': '20060220', 'package_ndc': '0409-2266-02', 'description': '10 AMPULE in 1 CARTON (0409-2266-02)  > 2 mL in 1 AMPULE', 'sample': False}]",,"{'is_original_packager': [True], 'spl_set_id': ['9781f06d-485e-41f0-84aa-ee177f0ad137'], 'manufacturer_name': ['Hospira, Inc.'], 'unii': ['11S92G0TIW']}",ANDA,"INJECTION, SOLUTION",97819eaa-db15-4751-962f-b083a879f548,HUMAN PRESCRIPTION DRUG,INTRAVENOUS,20060220,0409-2266_97819eaa-db15-4751-962f-b083a879f548,ANDA075221,Alfentanil Hydrochloride,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",20210501,,00409,2266,004092266
